Country,ISO2,ISO3,Counterpart Country,Counterpart ISO2,Counterpart ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Trade Flow,Scale,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United States,US,USA,Luxembourg,LU,LUX,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,0.593744137726328,0.788890002864509,0.872266748996604,0.959541154210029,1.31208630527817,3.39199581993569,4.32942724835486,4.09446896798426,3.60170238525479,2.71002076991943,1.13191900175131,2.25407192870783,3.48078281488751,2.6532312732902,1.67228970726346,1.64751899321346,2.49022541243636,2.75813886946861,2.90748457258513,3.02341195638513,3.63764423732798,3.53321565271402,3.73889099016631,3.55588433783676
United States,US,USA,Luxembourg,LU,LUX,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,10978563.0,12361084.0,18996898.0,10718811.0,18380725.0,24182879.0,32690938.0,52658722.0,68231271.0,79059529.0,36600322.0,44185217.0,46395552.0,35852856.0,51227372.0,57839825.0,46525801.0,56956593.0,85661971.0,63548239.0,73009945.0,64897377.0,90378337.0,64774305.0
United States,US,USA,Luxembourg,LU,LUX,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,6977915.0,6853054.0,13346354.0,4633401.0,11022545.0,3084665.0,-2836342.0,6874370.0,28367629.0,48788597.0,26259110.0,22938335.0,11927938.0,6496224.0,29783596.0,32967755.0,14779017.0,29428077.0,56960365.0,30150919.0,26898205.0,30041103.0,46066199.0,12531617.0
United States,US,USA,"Madagascar, Rep. of",MG,MDG,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,331914.0,179037.0,124397.0,222603.0,149511.0,97608.0,418503.0,371388.0,311227.0,557336.0,173950.0,216367.0,257269.0,406925.0,11402015.0,23714298.0,15992367.0,4514411.0,3728884.0,4422292.0,2623856.0,3517210.0,3216046.0,3285035.0,4566691.0,3045435.0,2385375.0,3553288.0,4021108.0
United States,US,USA,"Madagascar, Rep. of",MG,MDG,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,1.11575373134328,1.0967191011236,2.7353137254902,1.76851428571429,2.04754605263158,1.2037494600432,0.488623595505618,0.769989323843416,0.575545861297539,1.27562695924765,16.08182651622,14.285721686747,13.7865232758621,8.02078541036476,5.80145051354236,6.90901415112328,5.60649816833302,6.44664755393475,7.61445245021217,6.15154312015377,4.04688300201309,4.58883949320772,6.85270713784123,6.32001555668554,4.72479595856908
United States,US,USA,"Madagascar, Rep. of",MG,MDG,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,38728.0,,,,,,,15350.0,38875.0,2867.0,,39167.0,5075.0,16365.0,21183.0,29227.0,10237.0,24161.0,36049.0,56008.0,95380.0,195649.0,132278.0,61451.0,172752.0,93500.0
United States,US,USA,"Madagascar, Rep. of",MG,MDG,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,0.00310728744939271,0.0113470519556334,0.000961757799396176,,0.0114489915229465,0.00190288713910761,0.0144567137809187,0.0243117866647434,0.0265997883775553,0.00569470281547787,0.0112024188433763,0.0112703452726815,0.0125879295806838,0.0128638692700721,0.0219158152921659,0.0156340388238955,0.0100101475180637,0.0256739107686342,0.0102406528334475
United States,US,USA,"Madagascar, Rep. of",MG,MDG,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,261331.0,,,,,,,189300.0,255242.0,260136.0,,11441182.0,23719373.0,16008732.0,4535594.0,3758111.0,4432529.0,2648017.0,3553259.0,3272054.0,3380415.0,4762340.0,3177713.0,2446826.0,3726040.0,4114608.0
United States,US,USA,"Madagascar, Rep. of",MG,MDG,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,183875.0,,,,,,,158600.0,177492.0,254402.0,,11362848.0,23709223.0,15976002.0,4493228.0,3699657.0,4412055.0,2599695.0,3481161.0,3160038.0,3189655.0,4371042.0,2913157.0,2323924.0,3380536.0,3927608.0
United States,US,USA,Malawi,MW,MWI,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,444978.0,91343.0,147251.0,241338.0,45061.0,35549.0,90951.0,73394.0,443541.0,131269.0,241294.0,833686.0,186530.0,213786.0,405511.0,1154939.0,1090088.0,682979.0,564740.0,621917.0,682421.0,559387.0,681495.0,711560.0,336679.0,1395548.0,841213.0,1809776.0,1749945.0
United States,US,USA,Malawi,MW,MWI,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.310765517241379,0.413360465116279,0.694282442748092,0.495905405405405,1.47847,0.786041916167665,1.11710185185185,2.98812186379928,0.408161925601751,0.414313953488372,0.897148230088496,2.86585359801489,2.93824258760108,1.19877067991274,0.883079625810919,1.1411583881427,1.34680608470001,1.55359324139573,1.61682081064598,2.52197682918725,1.95253031409746,6.11380280525183,6.36571496460961,7.76013065732626,4.79794755448193
United States,US,USA,Malawi,MW,MWI,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,9500.0,,,,5100.0,,,3400.0,9777.0,,,9125.0,,,,,13148.0,,111923.0,,2494.0,123609.0,,53110.0
United States,US,USA,Malawi,MW,MWI,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,0.0125,,,,0.00615942028985507,,,0.0053125,0.015372641509434,,,0.0120065789473684,,,,,0.0215013411191693,,0.18022810579074,,0.00248648013811829,0.290167271129975,,0.0983411599824027
United States,US,USA,Malawi,MW,MWI,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. [https://comtrade.un.org](https://comtrade.un.org). Access Date: 15-03-2022; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). [https://data.imf.org/dot](https://data.imf.org/dot). Access Date: 21-03-2022. World Economic Outlook (WEO) Database. [https://www.imf.org/en/Publications/WEO/weo-database/2021/October](https://www.imf.org/en/Publications/WEO/weo-database/2021/October). Access Date: 21-03-2022; IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,45049.0,,,,136369.0,,,189930.0,223563.0,,,1099213.0,,,,,572535.0,,823483.0,,1398042.0,964822.0,,1803055.0
